1	2	0.0303000000000000
1	3	0.0129000000000000
4	5	0.00176000000000000
3	5	0.0241000000000000
5	6	0.0119000000000000
6	7	0.00459000000000000
8	9	0.00244000000000000
8	5	0
9	10	0.00258000000000000
4	11	0.0209000000000000
5	11	0.0203000000000000
11	12	0.00595000000000000
2	12	0.0187000000000000
3	12	0.0484000000000000
7	12	0.00862000000000000
11	13	0.0222500000000000
12	14	0.0215000000000000
13	15	0.0744000000000000
14	15	0.0595000000000000
12	16	0.0212000000000000
15	17	0.0132000000000000
16	17	0.0454000000000000
17	18	0.0123000000000000
18	19	0.0111900000000000
19	20	0.0252000000000000
15	19	0.0120000000000000
20	21	0.0183000000000000
21	22	0.0209000000000000
22	23	0.0342000000000000
23	24	0.0135000000000000
23	25	0.0156000000000000
26	25	0
25	27	0.0318000000000000
27	28	0.0191300000000000
28	29	0.0237000000000000
30	17	0
8	30	0.00431000000000000
26	30	0.00799000000000000
17	31	0.0474000000000000
29	31	0.0108000000000000
23	32	0.0317000000000000
31	32	0.0298000000000000
27	32	0.0229000000000000
15	33	0.0380000000000000
19	34	0.0752000000000000
35	36	0.00224000000000000
35	37	0.0110000000000000
33	37	0.0415000000000000
34	36	0.00871000000000000
34	37	0.00256000000000000
38	37	0
37	39	0.0321000000000000
37	40	0.0593000000000000
30	38	0.00464000000000000
39	40	0.0184000000000000
40	41	0.0145000000000000
40	42	0.0555000000000000
41	42	0.0410000000000000
43	44	0.0608000000000000
34	43	0.0413000000000000
44	45	0.0224000000000000
45	46	0.0400000000000000
46	47	0.0380000000000000
46	48	0.0601000000000000
47	49	0.0191000000000000
42	49	0.0715000000000000
42	49	0.0715000000000000
45	49	0.0684000000000000
48	49	0.0179000000000000
49	50	0.0267000000000000
49	51	0.0486000000000000
51	52	0.0203000000000000
52	53	0.0405000000000000
53	54	0.0263000000000000
49	54	0.0730000000000000
49	54	0.0869000000000000
54	55	0.0169000000000000
54	56	0.00275000000000000
55	56	0.00488000000000000
56	57	0.0343000000000000
50	57	0.0474000000000000
56	58	0.0343000000000000
51	58	0.0255000000000000
54	59	0.0503000000000000
56	59	0.0825000000000000
56	59	0.0803000000000000
55	59	0.0473900000000000
59	60	0.0317000000000000
59	61	0.0328000000000000
60	61	0.00264000000000000
60	62	0.0123000000000000
61	62	0.00824000000000000
63	59	0
63	64	0.00172000000000000
64	61	0
38	65	0.00901000000000000
64	65	0.00269000000000000
49	66	0.0180000000000000
49	66	0.0180000000000000
62	66	0.0482000000000000
62	67	0.0258000000000000
65	66	0
66	67	0.0224000000000000
65	68	0.00138000000000000
47	69	0.0844000000000000
49	69	0.0985000000000000
68	69	0
69	70	0.0300000000000000
24	70	0.00221000000000000
70	71	0.00882000000000000
24	72	0.0488000000000000
71	72	0.0446000000000000
71	73	0.00866000000000000
70	74	0.0401000000000000
70	75	0.0428000000000000
69	75	0.0405000000000000
74	75	0.0123000000000000
76	77	0.0444000000000000
69	77	0.0309000000000000
75	77	0.0601000000000000
77	78	0.00376000000000000
78	79	0.00546000000000000
77	80	0.0170000000000000
77	80	0.0294000000000000
79	80	0.0156000000000000
68	81	0.00175000000000000
81	80	0
77	82	0.0298000000000000
82	83	0.0112000000000000
83	84	0.0625000000000000
83	85	0.0430000000000000
84	85	0.0302000000000000
85	86	0.0350000000000000
86	87	0.0282800000000000
85	88	0.0200000000000000
85	89	0.0239000000000000
88	89	0.0139000000000000
89	90	0.0518000000000000
89	90	0.0238000000000000
90	91	0.0254000000000000
89	92	0.00990000000000000
89	92	0.0393000000000000
91	92	0.0387000000000000
92	93	0.0258000000000000
92	94	0.0481000000000000
93	94	0.0223000000000000
94	95	0.0132000000000000
80	96	0.0356000000000000
82	96	0.0162000000000000
94	96	0.0269000000000000
80	97	0.0183000000000000
80	98	0.0238000000000000
80	99	0.0454000000000000
92	100	0.0648000000000000
94	100	0.0178000000000000
95	96	0.0171000000000000
96	97	0.0173000000000000
98	100	0.0397000000000000
99	100	0.0180000000000000
100	101	0.0277000000000000
92	102	0.0123000000000000
101	102	0.0246000000000000
100	103	0.0160000000000000
100	104	0.0451000000000000
103	104	0.0466000000000000
103	105	0.0535000000000000
100	106	0.0605000000000000
104	105	0.00994000000000000
105	106	0.0140000000000000
105	107	0.0530000000000000
105	108	0.0261000000000000
106	107	0.0530000000000000
108	109	0.0105000000000000
103	110	0.0390600000000000
109	110	0.0278000000000000
110	111	0.0220000000000000
110	112	0.0247000000000000
17	113	0.00913000000000000
32	113	0.0615000000000000
32	114	0.0135000000000000
27	115	0.0164000000000000
114	115	0.00230000000000000
68	116	0.0
12	117	0.0329000000000000
75	118	0.0145000000000000
76	118	0.0164000000000000
